id,category/id,category/name/en,category/name/ar,category/name/ca,category/name/de,category/name/es,category/name/es-MX,category/name/es-PY,category/name/eu,category/name/fi-pl,category/name/fi,category/name/fr,category/name/gl,category/name/hu,category/name/id,category/name/it,category/name/nl,category/name/no,category/name/pl,category/name/pt,category/name/pt-BR,category/name/ru,category/name/sv,category/name/tr,category/name/uk,scope/id,scope/name/en,scope/name/ar,scope/name/ca,scope/name/de,scope/name/es,scope/name/es-MX,scope/name/es-PY,scope/name/eu,scope/name/fi-pl,scope/name/fi,scope/name/fr,scope/name/gl,scope/name/hu,scope/name/id,scope/name/it,scope/name/nl,scope/name/no,scope/name/pl,scope/name/pt,scope/name/pt-BR,scope/name/ru,scope/name/sv,scope/name/tr,scope/name/uk,participatory_space/id,participatory_space/url,component/id,title,body,state,reference,answer/en,answer/ar,answer/ca,answer/de,answer/es,answer/es-MX,answer/es-PY,answer/eu,answer/fi-pl,answer/fi,answer/fr,answer/gl,answer/hu,answer/id,answer/it,answer/nl,answer/no,answer/pl,answer/pt,answer/pt-BR,answer/ru,answer/sv,answer/tr,answer/uk,supports,endorsements,comments,attachments,followers,published_at,url,meeting_urls,related_proposals
711,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Millora de l'enllumenat públic,"Proposo millorar l'enllumenat públic de l'illa del carrer Francesc Macià, el carrer Pare Garí, el carrer Pelegrí Ballester i la la Rasa d'en Miquelet i de l'illa del carrer Recreo, el carrer Pare Garí, el carrer Francesc Macià i la Rasa d'en Miquelet, atès que sovint aquesta zona queda absolutament a les fosques.",rejected,VG-PROP-2019-02-711,,,"<h5>Aquesta proposta ha estat rebutjada perquè:</h5><p>És una actuació que s'està portant a terme i/o està prevista al pressupost municipal.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-10 20:25:36 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/711,,
713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Accessibilitat al barri de l'Aragai,"Millores al barri de l'Aragai com: arranjament del carril bici de la Ronda Ibèrica en el seu tram pel barri, arranjament de les voreres malmeses per les arrels a Av. Torre del Vallés i rejuntat del panot amb la vorada, creació de rebaixos de vorera per donar accessibilitat a les cruïlles més transitades, substitució de les lluminàries trencades i millorar-ne el funcionament, marquesina a la parada del bus de Torre del Vallés amb av. de l'Aragai, neteja del sotabosc del parc dels Ocells.
Fins a 30.000€",accepted,VG-PROP-2019-02-713,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,2019-02-10 20:46:05 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/713,,
742,30.0,,,Instal·lacions esportives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,MIllora de les instal·lacions de Futbol Platja ,"Volem que s'instal·lin xarxes de seguretat a la zona dels camps futbol platja del ""xiringuito l'U"", de forma que es pugui entrenar i preparar les competicions amb més temps i no només durant 1-2 mesos a l'estiu. D'aquesta manera es milloraran les condicions d'utilització de les instal·lacions i es protegirà a la resta d'usuaris de la platja, integrant aquest esport en la cultura esportiva de la ciutat.
D'altra banda, pretenem que es regularitzin les condiciones de la sorra (dunes, pedres, herbes...) de forma que la zona de joc tingui la major similitud amb les condicions reals de competició.",accepted,VG-PROP-2019-02-742,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,2019-02-11 18:28:32 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/742,,
747,31.0,,,Parcs infantils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Espai de joc infantil a la Rambla del Far,Davant de les escoles Gavot i Arjau hi ha una zona de jocs que està malmesa i no està pensada per a infants. Demanem que s’arregli i que s’hi posin estructures i jocs adequats a l’edat dels usuaris.,rejected,VG-PROP-2019-02-747,,,"<h5>Aquesta proposta ha estat rebutjada perquè:</h5><p>És una actuació que s'està portant a terme i/o està prevista al pressupost municipal.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,2019-02-11 17:25:28 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/747,,
550,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Canviar direcció dels carrers que van cap a la rambla,"Sempre es parla de pacificar el centre, d'intentar reduir el trànsit perqué el centre i la rambla siguin peatonals, i una de les entrades a vilanova direcciona a tots els cotxes cap a la rambla, provocant embossaments al mig de la rambla principal, es tracta de l'avinguda garraf.
Si es canvia la direcció dels carrers per reconduir el trànsit cap a la carretera general i es permet l'accès només a veïns i comerços es reduiria el trànsit a la zona peatonal de la rambla i seria més segura pels vianants.",rejected,VG-PROP-2019-01-550,,,"<p>Per motius tècnics.&nbsp;El Pla de Mobilitat Urbana contempla mesures per pacificar el centre, però no en el sentit que demana la proposta. La mesura afecta a un àmbit més ampli. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-01-29 14:16:22 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/550,,
657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Arreglar el  pati de terra de l'escola Ítaca,"La zona de pati que dona a l'avinguda de la Collada és de terra i té molta pendent. Amb les pluges, la terra és arrossegada i es fan reguerots i forats al pati de l'escola. ",rejected,VG-PROP-2019-02-657,,,"<p>Per no ser de competència municipal. Aquesta obra correspon a una altra Administració. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-07 12:49:24 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/657,,
746,28.0,,,Equipaments municipals ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Calor a les aules de l’Arjau,Col.locació d’uns tendals o veles que redueixin la insolació a les aules de la banda sud durant els mesos de més calor. Hi ha aules que van arribar als 34 graus de temperatura el juny passat i l’altre. I això afecta al rendiment i benestar d’alumnes i mestres.,rejected,VG-PROP-2019-02-746,,,"<p>No és una proposta de competència municipal.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-11 17:22:21 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/746,,
749,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Vorera segura al c Àncora,"Amb la reordenació viària del barri ha quedat una vorera molt exposada en un carrer on els cotxes passen a molta velocitat. Caldria posar una barana que separi la calçada de la vorera des de la rbla del Far seguint fins al c Sínia de les Vaques, per la banda de mar. 
I de passada, arreglar la vorera que està tota aixecada per les arrels dels arbres. És perillós.",rejected,VG-PROP-2019-02-749,,,"<p>És una actuació que s'està portant a terme i/o està prevista al pressupost municipal.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-11 18:09:45 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/749,,
744,28.0,,,Equipaments municipals ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Millora espais escolars migdia i menjador a la Ginesta i l’Arjau,"L’espai on els alumnes passen el migdia i les hores d’esbarjo ha quedat petit degut a la quantitat d’usuaris, i necessita obres d’insonorització i de reacondicionament. Els nostres alumnes es mereixen un espai de millor qualitat ambiental.
Ampes escola Ginesta i Arjau
",rejected,VG-PROP-2019-02-744,,,"<p>No és una proposta de competència municipal.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-11 17:05:05 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/744,,
750,29.0,,,Espai gossos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Pipican a la plaça del Cubilot.,Habilitar un pipican a la plaça del Cubilot.  En aquella zona hi ha façanes d'alguns edificis que estan fetes malbé i fan pena.,rejected,VG-PROP-2019-02-750,,,"<p>La proposta no es podria executar per motius tècnics. L'emplaçament no seria adequat ja que és una plaça amb usos diversos consolidats (jardineria, espai infantil, etc). Aquesta zona de la ciutat ja està coberta per aquest tipus de servei concretament per la proximitat de l'espai de lleure de gossos de la Torre d'Enveja. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-11 18:09:50 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/750,,
715,28.0,,,Equipaments municipals ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Marquesina i banc a parada d'autobús,"Posar una marquesina i un banc a la parada de l'autobús ""Jutjats"" que n'hi ha al carrer de Tarragona. ",accepted,VG-PROP-2019-02-715,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,2019-02-10 21:03:59 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/715,,
718,28.0,,,Equipaments municipals ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Necessitat d'ombra i bancs Escola Canigó ,"Per l'entrada del carrer Canigó, proposem la creació d'una zona d'ombra parcial mitjançant veles nàutiques impermeables, desmuntables i un parell de bancs, per crear ombra ja que és un espai de ciment que a ple sol d'estiu assoleix temperatures molt altes. ",accepted,VG-PROP-2019-02-718,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,2019-02-10 21:16:30 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/718,,
647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Crear Pipican zona Av. Aragai- C/de la Masia d'en Dimes,"Sobint hi ha moltes families que passegem els nostres gossos per zones on ells poden correr i jugar, estaria bé que poguessim tenir una pipican en aquesta zona. Hi han uns terrrenys al c/de la Masia d'en Dimes contonada av. Aragai, bastant abandonats amb perill d'incendis i que sobit i anem a passejar els nostres gossos, potser seria un bon emplaçament. Desconec si es tracta d'una finca privada, pero estaria bé que s'hi fes una bona neteja i aqueta proposta seria una solució definitiva. Gracies.",rejected,VG-PROP-2019-02-647,,,"<p>No és de competència municipal. L'espai que fa referència la proposta es troba en un sòl privat.&nbsp;</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-20 10:00:00 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/647,,
637,31.0,,,Parcs infantils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Reparació i manteniment de parc infantil,Rehabilitar parc infantil avinguda torre del Vallés ,rejected,VG-PROP-2019-02-637,,,"<p>La proposta no es podria executar per motius tècnics. Recentment s'ha tret el parc ja que presentava problemes de seguretat. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040</p><p><br></p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-06 13:30:21 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/637,,
751,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Condicionar el pas de vianants C/Pare Garí alçada C/Manuel de Cabanyes,"El pas de vianants del carrer Pare Garí a l'alçada del carrer Manuel de Cabanyes es troba malament localitzat, ja que no es té gaire visibilitat a l'hora de creuar el carrer Pare Garí quan es vé del centre, i sobretot, la sensació d'inseguretat augmenta quan es va amb un cotxet de bebé. 
La raó d'aquesta circumstància és que s'està permès aparcar al costat del pas de vianants, pel que eliminant una plaça d'estacionament i adaptant la vorera pel pas de cotxets i cadira de rodes es podria solucionar la problemàtica.",rejected,VG-PROP-2019-02-751,,,"<p>S'ha traslladat com a una incidència al departament corresponent.  </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040</p><p><br></p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2019-02-11 18:33:22 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/751,,
753,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Ampliació de les voreres dels carrers Sant Onofre i Teodor Creus i Coromines,Ampliar les voreres existents perquè compleixin la normativa en vigor d'accesibilitat. L'amplada que presenten actualment és de 50 cm aproximadament. Les cadires de rodes i els cotxets de bebé han d'anar per la calçada amb la perillositat que això representa.,rejected,VG-PROP-2019-02-753,,,"<p>Supera els 30000 euros. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2019-02-11 18:45:41 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/753,,
754,28.0,,,Equipaments municipals ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Marquesina a la parada del  l'hospital de Sant Antoni dels autobusos que van a l'hospital de Bellvitge i a Barcelona.,"1er. Marquesina a la parada de l'hospital de Sant Antoni a Ronda Ibèrica dels autobusos que van a l'hospital de Bellvitge i a Barcelona.

2on.  Si no fos aceptada: 
Pujar el seient que hi ha ara en aquesta parada.  Està molt baix per a gent gran que no pot flexionar bé el maluc en seure.  Pujar-lo uns centímetres.",accepted,VG-PROP-2019-02-754,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2019-02-20 10:00:00 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/754,,
764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Ampliar la zona d’influència de la Biblioteca mòbil al barri de Mar.,"L'àrea de Vilanova que queda sense servei de Biblioteca és tota l'àrea de Baix a Mar (unes 8.500 persones).
Objectius:
•	Apropar el servei bibliotecari als ciutadans de Baix a Mar, valorant la seva prestació en altres espais de la zona. 
•	Donar més visibilitat i difusió del Bibliomercat entre els veïns i escoles de Baix a Mar. 
•	Recolzar i donar difusió a les activitats que es realitzin a la XBM de Vilanova i la Geltrú.

PRESSUPOST
Concepte	                                                                          COST
Servei mòbil (caseta, vehicle...)	                                   25.000,00€
Taules i cadires plegables + Toldo	                                      1.000,00€
Fons documental	                                                                          800,00€
Material difusió: cartells, díptics, banderoles...	                  600,00€
Activitats	                                                                                       2.000,00€
Altres (permisos, gestions...)	                                                   600,00€
TOTAL	                                                                                               30.000,00€














































































",accepted,VG-PROP-2019-02-764,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,2019-02-20 10:00:00 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/764,,
727,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Crear mes espais publics de maquines de gimnas al carrer ala zona de baixamar,"Per millorar la salut de la gent adulta, tindrien que haber mes espais  publics a baixa mar amb maquines de gimnas,que siguin bastant diverses i per treballar casi tots els muscles del cos,a baixa mar nomes en hi ha unes a prop del far,amb molt poques maquines,a altres poblaçions la oferta de maquines es molt mes amplia amb 10 0 12 maquines per espai.",rejected,VG-PROP-2019-02-727,,,"<h5>Aquesta proposta ha estat rebutjada perquè:</h5><p>Supera els 30000 euros. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-11 06:28:52 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/727,,
762,29.0,,,Espai gossos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Platja per gossos,"A l’estiu els que tenim gos, que som molts, ens trobem que no podem disfrutar de la platja amb ells.
Proposo adaptar un tros del litoral Vilanoví d’us exclusiu per als que volem anar a la platja amb les nostres mascotes. 
Acondicionada, vallada i limitada perque els animals no puguin sortir d’aquest espai i molestar a la resta d’usuaris.",rejected,VG-PROP-2019-02-762,,,"<p>Per motius tècnics. &nbsp;L'actual ordenança ho prohibeix però es trasllada al departament corresponent. </p><h5>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o</h5><h5>al 938140000 ext 2040. Gràcies per participar.</h5><p><br></p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-11 22:13:44 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/762,,
725,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Més bancs a tota la ciutat,"Tant la gent gran com els discapacitats necessiten asseure's de tant en tant quan es desplacen per la ciutat. Recentment he observat la retirada d'alguns dels bancs de la rambla Principal així com tots  els de la plaça Inmaculada Concepció. Es una necessitat vital que hi hagi suficients seients per la gent que ho necessita perque d'altra manera els obliga a utilitzar el bus urbà per fer trajectes mínims, quan es podría estalviar en  diners i contaminació augmentant el nombre de bancs.  També n'hi haurien  d'haver als llocs on s'ha d'esperar molta estona, com a les parades de bus en que encara hi manquen. ",rejected,VG-PROP-2019-02-725,,,"<p>És una proposta poc concreta. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-11 01:11:06 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/725,,
740,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Manteniment dels embornals,"En el carrer Dr Fleming, entre l'avinguda Cubelles i el carrer Jaume Balmes hi ha tres embornals arran de la vorera dels edificis que estan sempre atapeïts de brossa. Això fa que quan plou torrencialment com el juny i l'agost passat, s'inundi el parquing del carrer Dr Fleming 60-66. La meva proposta és que es destini una persona que controli com es fa la neteja de la via pública perquè sembla que és més pràctic entafonar la brossa als embornals que dipositar-la als cabassos de goma que porten les persones que escombren. ",rejected,VG-PROP-2019-02-740,,,"<p>No és una inversió relacionada amb l'espai públic i/o la millora dels equipaments municipals</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-11 12:00:28 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/740,,
724,31.0,,,Parcs infantils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Remodelació parc infantil,Remodelació i actualització del parc infantil de la plaça charlie Rivel ,accepted,VG-PROP-2019-02-724,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-10 23:52:26 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/724,,
723,32.0,,,Altres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Lletres monumentals amb el nom de Vilanova i la Geltrú,"La proposta consisteix a situar unes lletres monumentals amb el nom de Vilanova i la Geltrú en algun punt de la ciutat.
Les lletres podrien ser metàl·liques, d'una alçada aproximada de 150 cm, i amb volum.
L'objectiu de la proposta és crear un punt d'interès fotogràfic identitari de la ciutat, que permeti associar un paisatge  amb el nom de la ciutat.
Les ubicacions proposades són la platja/ passeig de Ribes Roges/moll de ponent.",accepted,VG-PROP-2019-02-723,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,2019-02-10 23:07:14 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/723,,
721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Millora zona de vianants de la cruïlla d'or de Vilanova,"Millora per renovació de la cruïlla de la Rambla Principal amb el Francesc Macià amb la substitució de la llamborda central d'aquesta per l'eliminació dels sots i substitució de les pilones baixes (fora de normativa) per pilones retractils de 90 cm d'alçada. Caldria també una pilona retràctil a Francesc Macià amb Josep LLanza i una altra a l'entrada de F. Macià per la Plaça de la Vila. 
30.000€",accepted,VG-PROP-2019-02-721,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-10 21:49:17 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/721,,
722,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Per a la gent gran,"Proposo l'aixecament dels bancs d'ús públic distribuïts pel poble, del tipus com els situats al mercat central, a les parades de l'autobús, perquè per la gent gran estan molt baixos i els costa molt d'aixecar-se.",accepted,VG-PROP-2019-02-722,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,2019-02-10 22:12:01 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/722,,
